file,label,entropy,brightness_mean,brightness_std,skewness_brightness,kurtosis_brightness,laplacian_variance,gradient_mean,gradient_variance,edge_density,hf_energy_ratio,spectral_slope,spectral_flatness,fft_phase_entropy,freq_lf,freq_mf,freq_hf,dct_energy_ratio,jpeg_artifact_score,stripe_score,lbp_entropy,glcm_contrast,glcm_homogeneity,glcm_energy,noise_entropy,residual_std,noise_variance_patch_std,saturation_mean,hue_entropy,rgb_channel_corr,colorfulness,gray_world_error,compression_ratio,metadata_flag,exif_present,orig_width,orig_height,orig_aspect,file_size_kb,file_bpp
dataset\real_512\000000448810.png,0,7.482863,0.550928,0.24645,-0.733846,-0.737485,1018.440767,91.523886,21286.666249,0.085827,0.016195,4.225473,0.000699,7.993601,0.958113,0.035962,0.005925,0.000126,1.023378,0.01815,6.108169,1.748055,0.805019,0.065696,4.996684,0.043312,0.002069,0.280058,5.764317,0.829117,58.721717,0.153697,0.774235,1.0,0.0,512.0,512.0,1.0,405.865234,1.585411
dataset\real_512\000000449190.png,0,7.286977,0.62439,0.184538,-1.081649,0.427315,241.261025,43.849027,3410.700645,0.045979,0.002706,4.152444,0.000193,7.993284,0.99296,0.005771,0.001268,3.6e-05,0.997744,0.006992,6.522249,0.44133,0.864097,0.085544,4.274045,0.019343,0.000622,0.274155,5.723417,0.881081,48.083922,0.151255,0.788746,1.0,0.0,512.0,512.0,1.0,477.901367,1.866802
dataset\real_512\000000449198.png,0,7.277426,0.372249,0.223473,1.309786,0.765154,587.479048,76.263433,10928.500717,0.100746,0.018726,4.418025,0.00051,7.993388,0.955576,0.03729,0.007134,6e-05,0.986322,0.021894,6.232405,0.843888,0.830207,0.098894,5.356769,0.033086,0.00117,0.293847,5.943163,0.945563,29.257265,0.102577,0.768394,1.0,0.0,512.0,512.0,1.0,405.629883,1.584492
dataset\real_512\000000449406.png,0,7.482178,0.384973,0.176385,0.539263,0.213169,2418.357492,169.283802,14992.683723,0.326797,0.059734,4.080758,0.002695,7.993566,0.891345,0.079228,0.029428,0.000365,0.998515,0.001846,6.636144,2.191146,0.62187,0.029954,6.473072,0.062049,0.001298,0.246394,5.024241,0.973973,20.831985,0.095222,0.929619,1.0,0.0,512.0,512.0,1.0,589.730469,2.303635
dataset\real_512\000000449312.png,0,7.867758,0.423252,0.282052,0.419173,-0.80359,1038.618708,76.191062,9707.562605,0.129108,0.013419,3.296586,0.002207,7.99352,0.972499,0.020182,0.00732,0.000842,1.002497,0.040854,6.443196,0.843091,0.835205,0.041243,5.007813,0.037853,0.001841,0.456356,6.513534,0.854956,56.774434,0.0627,0.819027,1.0,0.0,512.0,512.0,1.0,454.058594,1.773666
dataset\real_512\000000449432.png,0,7.110233,0.620399,0.343469,-0.564718,-1.421025,1376.546387,70.517739,16573.057104,0.090088,0.009169,3.582519,0.001212,7.993775,0.979849,0.015033,0.005118,0.001471,1.009205,0.085888,6.461997,1.052849,0.864113,0.139053,4.528633,0.044482,0.002552,0.145842,5.784383,0.970592,28.063009,0.010461,0.667213,1.0,0.0,512.0,512.0,1.0,397.830078,1.554024
dataset\real_512\000000449579.png,0,5.914384,0.271886,0.11561,3.807385,18.980927,352.949458,25.546683,5055.610585,0.015247,0.014351,3.552141,0.001583,7.993767,0.965287,0.027524,0.007189,1.1e-05,1.0049,0.002051,6.358807,0.301869,0.941896,0.294677,3.151959,0.021773,0.001266,0.518473,3.790341,0.662284,44.623365,0.13927,0.544273,1.0,0.0,512.0,512.0,1.0,333.052734,1.300987
dataset\real_512\000000449603.png,0,7.392486,0.571513,0.252778,0.133359,-1.065777,2272.869366,64.914744,8028.29101,0.103306,0.009907,2.738865,0.003119,7.993742,0.985623,0.006895,0.007482,0.00301,1.003741,0.045699,6.850558,0.450199,0.87045,0.083355,5.107995,0.046331,0.00326,0.180174,6.021112,0.984501,21.970541,0.088859,0.754818,1.0,0.0,512.0,512.0,1.0,502.736328,1.963814
dataset\real_512\000000449661.png,0,7.252895,0.506374,0.173582,0.461524,-0.022758,14.918693,26.566552,909.38043,0.010391,0.000832,4.247845,1.1e-05,7.985899,0.995275,0.004522,0.000203,1e-06,1.005156,0.014937,5.559628,0.282858,0.889753,0.085865,4.703458,0.006139,5.1e-05,0.185582,6.187544,0.916539,28.538949,0.074113,0.60239,1.0,0.0,512.0,512.0,1.0,275.87793,1.077648
dataset\real_512\000000449996.png,0,5.68401,0.659504,0.106212,-1.390686,3.850409,708.661013,47.051769,7463.218757,0.073502,0.005223,3.267516,0.000696,7.993566,0.99015,0.006875,0.002975,4.3e-05,0.980079,0.004575,5.869267,0.308732,0.935622,0.40111,4.076886,0.031498,0.001743,0.290086,4.669741,0.474374,59.544456,0.184486,0.512356,1.0,0.0,512.0,512.0,1.0,338.541992,1.32243
dataset\real_512\000000449909.png,0,7.677986,0.358021,0.270771,0.502114,-0.684759,395.976049,39.359752,4161.31538,0.035286,0.006663,3.595912,0.001164,7.99342,0.985299,0.010777,0.003923,2e-06,1.012676,0.035195,5.934871,0.494608,0.854712,0.057172,3.364548,0.022228,0.001184,0.419722,5.057172,0.918918,46.89075,0.120461,0.710602,1.0,0.0,512.0,512.0,1.0,344.577148,1.346004
dataset\real_512\000000450075.png,0,7.922487,0.538634,0.273803,-0.28624,-1.077457,993.18866,65.196713,7279.327915,0.103176,0.007672,3.1573,0.001699,7.993718,0.983848,0.01175,0.004402,0.000144,0.992157,0.018179,6.834342,0.770573,0.811979,0.03407,5.145369,0.034262,0.001243,0.280259,6.556021,0.925302,39.988313,0.08784,0.885048,1.0,0.0,512.0,512.0,1.0,489.114258,1.910603
dataset\real_512\000000450202.png,0,7.858506,0.535026,0.255282,0.034499,-0.730714,417.285443,70.34496,7227.354653,0.103291,0.006428,4.24063,0.000437,7.993691,0.980304,0.016945,0.00275,4.4e-05,1.001744,0.025452,6.162435,0.818321,0.805417,0.037397,5.041869,0.026708,0.000789,0.241542,6.290598,0.903579,46.248619,0.095797,0.815918,1.0,0.0,512.0,512.0,1.0,423.820312,1.655548
dataset\real_512\000000450100.png,0,7.128145,0.293632,0.192585,0.829052,-0.62534,153.270113,24.988109,1689.332049,0.02404,0.004424,3.322852,0.000897,7.993291,0.987148,0.010457,0.002395,0.000227,1.023174,0.018957,6.438806,0.25579,0.911909,0.117297,3.4003,0.013003,0.000295,0.510646,5.265242,0.776301,61.627963,0.187533,0.644527,1.0,0.0,512.0,512.0,1.0,346.99707,1.355457
dataset\real_512\000000450303.png,0,7.63837,0.471731,0.270015,0.13738,-1.163842,1069.990647,54.778514,11500.827683,0.070175,0.011455,3.382938,0.002111,7.993724,0.973092,0.020344,0.006564,0.000239,0.968222,0.02873,6.536189,0.526884,0.890299,0.063332,4.246567,0.036935,0.0019,0.187237,5.989815,0.945771,34.462922,0.058397,0.71106,1.0,0.0,512.0,512.0,1.0,379.420898,1.482113
dataset\real_512\000000450399.png,0,7.55842,0.441727,0.189099,0.307352,0.004625,1261.8339,69.281164,9258.99749,0.107895,0.014192,3.028113,0.003692,7.993731,0.969051,0.022512,0.008436,0.00096,1.004424,0.009812,6.734957,0.802129,0.821442,0.051507,5.126638,0.038585,0.00153,0.275392,6.00317,0.909173,35.050576,0.095792,0.854156,1.0,0.0,512.0,512.0,1.0,480.905273,1.878536
dataset\real_512\000000450559.png,0,7.844929,0.507773,0.294246,-0.070299,-1.207132,1362.559256,102.66965,12204.366199,0.198341,0.015769,3.58539,0.001846,7.993142,0.965547,0.027049,0.007404,0.000948,0.999943,0.050798,6.717917,1.298744,0.738739,0.035646,5.416697,0.043547,0.001376,0.305096,6.358577,0.946395,40.166917,0.100535,0.857346,1.0,0.0,512.0,512.0,1.0,515.856445,2.015064
dataset\real_512\000000450488.png,0,7.516995,0.413884,0.206547,-0.183933,-0.977859,331.763095,49.553826,6920.951535,0.07304,0.009221,4.398924,0.00029,7.987683,0.978746,0.017422,0.003832,8e-06,1.012116,0.018629,5.6391,0.69974,0.869664,0.065724,4.565514,0.024874,0.000746,0.173638,5.610986,0.945418,26.711977,0.033252,0.611824,1.0,0.0,512.0,512.0,1.0,284.813477,1.112553
dataset\real_512\000000450439.png,0,3.923176,0.489923,0.128845,-0.630818,5.407296,75.474166,18.318623,2806.684035,0.015686,0.002882,4.257022,4.3e-05,7.99363,0.99371,0.005552,0.000738,0.0,0.997941,0.00495,5.324424,0.128416,0.975506,0.696665,3.205828,0.012847,0.000408,0.50242,2.350416,0.462113,81.005481,0.316812,0.375397,1.0,0.0,512.0,512.0,1.0,231.358398,0.903744
dataset\real_512\000000450686.png,0,7.014345,0.615123,0.227538,-1.603286,1.485432,687.414644,40.040611,8826.57532,0.030426,0.005092,3.493707,0.000692,7.993642,0.988581,0.008452,0.002967,0.001509,1.043719,0.023356,6.600406,0.611305,0.906103,0.124137,3.681255,0.030764,0.00219,0.164922,5.39264,0.874388,41.97414,0.036938,0.660149,1.0,0.0,512.0,512.0,1.0,372.662109,1.455711
dataset\real_512\000000450758.png,0,7.423134,0.538856,0.251419,0.160437,-1.380743,2399.683723,72.122584,8459.702876,0.152515,0.0116,2.508252,0.004342,7.993709,0.980654,0.011136,0.00821,0.001293,0.994219,0.050457,6.803799,0.704733,0.846443,0.076991,4.867301,0.047184,0.002038,0.334214,5.656,0.96115,43.670164,0.070482,0.694977,1.0,0.0,512.0,512.0,1.0,508.016602,1.98444
dataset\real_512\000000451043.png,0,6.25976,0.806543,0.163204,-1.425679,1.438432,591.818352,42.83036,4659.804792,0.09066,0.002469,3.258794,0.000486,7.993145,0.995373,0.003178,0.001449,0.000107,1.003417,0.01415,6.303452,0.410401,0.876937,0.166315,4.285676,0.026797,0.001029,0.048149,3.437861,0.948072,23.571968,0.030272,0.570713,1.0,0.0,512.0,512.0,1.0,322.119141,1.258278
dataset\real_512\000000451084.png,0,7.514501,0.514557,0.27719,0.198785,-1.414415,1290.76402,66.841898,9864.257899,0.095638,0.010735,3.284317,0.002028,7.993599,0.980417,0.013257,0.006326,0.001562,0.997642,0.050163,6.627598,0.715748,0.845135,0.062765,4.893144,0.039782,0.002171,0.202848,6.455372,0.967263,27.428253,0.056166,0.754055,1.0,0.0,512.0,512.0,1.0,449.145508,1.754475
dataset\real_512\000000451144.png,0,7.570969,0.57393,0.278264,-0.48772,-1.133911,1318.402718,53.69769,10371.943396,0.05246,0.008076,3.018733,0.002151,7.993631,0.984193,0.010922,0.004884,0.001119,1.014066,0.060625,6.68585,0.61394,0.885863,0.072264,4.234841,0.039201,0.002623,0.195508,4.857648,0.980112,24.384736,0.084249,0.680828,1.0,0.0,512.0,512.0,1.0,433.010742,1.691448
dataset\real_512\000000451090.png,0,7.456831,0.367473,0.240279,0.723623,-0.586632,2168.995607,88.122179,11924.843059,0.162472,0.028549,2.992121,0.004878,7.993835,0.956303,0.024477,0.01922,0.003571,0.988995,0.037857,6.580862,0.538373,0.863869,0.084267,5.382104,0.051979,0.002652,0.261244,6.249289,0.962078,24.366957,0.024823,0.769985,1.0,0.0,512.0,512.0,1.0,488.874023,1.909664
dataset\real_512\000000451150.png,0,7.667686,0.470843,0.222594,0.205946,-1.062291,596.307949,45.19486,3937.333789,0.061726,0.005169,3.051336,0.001572,7.993274,0.987858,0.008978,0.003164,0.000504,1.021025,0.023111,6.707454,0.4464,0.863022,0.054175,4.522704,0.024953,0.000876,0.277607,6.247719,0.859884,47.288518,0.115072,0.81329,1.0,0.0,512.0,512.0,1.0,455.435547,1.779045
dataset\real_512\000000451155.png,0,5.99901,0.178532,0.274271,1.775332,2.005014,118.733463,18.522215,2214.495599,0.016079,0.004174,3.720738,0.00036,7.993597,0.988809,0.009008,0.002183,6e-06,0.950001,0.054904,5.331823,0.169638,0.959483,0.384226,3.261916,0.013426,0.000388,0.15303,3.493683,0.996343,8.039669,0.006787,0.427311,1.0,0.0,512.0,512.0,1.0,181.005859,0.707054
dataset\real_512\000000451308.png,0,7.109937,0.236884,0.254102,1.520733,1.414664,484.591427,50.814498,6890.432969,0.058155,0.018266,3.706874,0.001175,7.993318,0.95054,0.040476,0.008985,7.4e-05,0.999651,0.047196,6.090899,0.66443,0.869803,0.102109,4.088572,0.026531,0.001588,0.698566,5.168663,0.896398,57.974702,0.207312,0.680698,1.0,0.0,512.0,512.0,1.0,370.157227,1.445927
dataset\real_512\000000451571.png,0,7.714489,0.467092,0.213484,-0.04892,-0.325327,1876.852779,92.367247,8516.609639,0.178425,0.016237,2.863803,0.004877,7.993472,0.966602,0.023878,0.00952,0.000844,1.003787,0.008503,6.836345,0.90769,0.758057,0.035763,5.404203,0.04437,0.001851,0.407078,5.500956,0.831937,55.744472,0.216426,0.916245,1.0,0.0,512.0,512.0,1.0,550.164062,2.149078
dataset\real_512\000000451435.png,0,6.614755,0.428621,0.120095,0.107051,0.624044,338.229028,30.728795,3749.198086,0.030338,0.006044,3.678443,0.000272,7.99359,0.989101,0.007306,0.003594,6e-06,1.002912,0.009727,6.250748,0.121584,0.952673,0.159784,4.227078,0.022394,0.000728,0.19703,6.523963,0.820707,33.177692,0.063102,0.564278,1.0,0.0,512.0,512.0,1.0,345.212891,1.348488
dataset\real_512\000000451693.png,0,7.155025,0.460281,0.145822,-0.564009,-0.230514,256.43638,44.287018,1905.891369,0.046394,0.003182,3.34025,0.000701,7.993523,0.990601,0.007608,0.00179,7.3e-05,1.008367,0.010433,6.523316,0.246768,0.887991,0.084592,5.300144,0.01756,0.000208,0.266373,5.792825,0.805148,40.408013,0.122477,0.747345,1.0,0.0,512.0,512.0,1.0,431.313477,1.684818
dataset\real_512\000000451714.png,0,7.053392,0.558085,0.269239,-0.60514,-1.34886,1183.210552,75.00239,11545.951484,0.098568,0.010427,3.513742,0.001472,7.993673,0.978985,0.015081,0.005933,0.00042,0.985454,0.046858,6.685829,0.92955,0.842999,0.145642,5.076708,0.040693,0.001612,0.201476,5.376968,0.947843,34.173698,0.089837,0.80117,1.0,0.0,512.0,512.0,1.0,420.763672,1.643608
dataset\real_512\000000451879.png,0,7.510363,0.437404,0.292484,0.434898,-1.222736,498.620278,54.543109,8788.806875,0.066223,0.00859,4.048989,0.000632,7.993145,0.977155,0.018712,0.004133,5.2e-05,0.980339,0.03563,6.451783,0.911045,0.839801,0.087082,4.301523,0.028452,0.001154,0.301394,6.647631,0.927679,42.58867,0.074048,0.777325,1.0,0.0,512.0,512.0,1.0,399.884766,1.56205
dataset\real_512\000000452084.png,0,7.185974,0.458599,0.370321,0.055407,-1.553789,892.624699,60.473331,9243.49977,0.081028,0.006717,3.224971,0.001788,7.993654,0.981935,0.014202,0.003863,0.000448,0.984555,0.048248,6.2253,0.874418,0.844285,0.094157,4.15206,0.032442,0.001318,0.405881,5.43122,0.944774,54.190483,0.15492,0.743153,1.0,0.0,512.0,512.0,1.0,427.482422,1.669853
dataset\real_512\000000452321.png,0,7.565061,0.483986,0.224156,-0.212479,-0.95649,1109.320697,56.207528,10239.458152,0.075485,0.011506,3.206498,0.002209,7.993758,0.976268,0.01688,0.006852,0.000373,0.99284,0.029298,6.459239,0.61852,0.897953,0.079445,4.262798,0.037857,0.002169,0.262642,5.793148,0.782116,56.881036,0.029449,0.665085,1.0,0.0,512.0,512.0,1.0,410.411133,1.603168
dataset\real_512\000000452515.png,0,6.477148,0.579036,0.138123,-1.02688,1.019523,13.479698,17.244064,852.754187,0.008617,0.000808,4.178044,1.3e-05,7.989709,0.996849,0.002816,0.000335,0.0,0.992125,0.011787,5.788016,0.139461,0.954714,0.249823,4.300481,0.005377,5.9e-05,0.212115,5.516259,0.659364,48.148613,0.06955,0.459774,1.0,0.0,512.0,512.0,1.0,269.049805,1.050976
dataset\real_512\000000452784.png,0,7.647554,0.428143,0.213869,0.650113,-0.105714,408.779447,49.136359,5132.299323,0.06424,0.007559,3.513174,0.000927,7.993612,0.979379,0.017011,0.00361,1.2e-05,1.011141,0.028595,6.410399,0.419761,0.864013,0.056472,4.273684,0.023986,0.000936,0.363478,6.052109,0.762795,76.786346,0.194832,0.752117,1.0,0.0,512.0,512.0,1.0,419.307617,1.63792
dataset\real_512\000000452122.png,0,5.329718,0.643337,0.083947,-3.096645,10.228126,207.937468,16.606005,2750.951343,0.017925,0.00155,3.495747,0.000227,7.993735,0.996693,0.002389,0.000918,0.000185,0.989191,0.002129,5.565595,0.144623,0.964709,0.381725,2.732987,0.01692,0.000761,0.086075,3.056147,0.987113,9.164101,0.054771,0.37925,1.0,0.0,512.0,512.0,1.0,222.129883,0.867695
dataset\real_512\000000452793.png,0,7.509115,0.483005,0.22153,0.560239,-0.051784,511.581557,47.064324,6090.899782,0.070095,0.006427,3.59494,0.000718,7.993221,0.986173,0.009986,0.003841,0.000845,1.0296,0.030897,6.409181,0.612025,0.873555,0.062469,4.586221,0.027352,0.001031,0.395656,4.509852,0.916678,45.563299,0.197996,0.723423,1.0,0.0,512.0,512.0,1.0,380.352539,1.485752
dataset\real_512\000000452891.png,0,7.820227,0.481769,0.278211,0.225568,-1.24035,559.895493,55.387949,7457.322491,0.065632,0.006017,3.548453,0.001132,7.993777,0.980822,0.016326,0.002852,0.000338,0.967808,0.035516,6.626113,0.879687,0.833495,0.045364,4.352851,0.02706,0.001136,0.153252,5.657002,0.988351,17.32462,0.045893,0.845455,1.0,0.0,512.0,512.0,1.0,427.260742,1.668987
dataset\real_512\000000453001.png,0,7.623833,0.342109,0.259354,1.057919,0.278979,5076.607893,99.726779,17612.946853,0.145664,0.046268,2.478725,0.01826,7.993758,0.927312,0.03936,0.033327,0.002714,0.999191,0.018064,6.860352,1.363251,0.777829,0.047507,5.35245,0.068438,0.005753,0.296882,5.954123,0.941956,34.342152,0.077643,0.887585,1.0,0.0,512.0,512.0,1.0,549.975586,2.148342
dataset\real_512\000000453040.png,0,7.219366,0.349027,0.177276,0.367406,1.175079,622.417674,49.896473,5531.605293,0.086208,0.013371,3.238437,0.002766,7.992731,0.969817,0.023028,0.007155,0.000704,0.987618,0.009257,6.708465,0.524617,0.858822,0.083014,4.551735,0.027529,0.000866,0.371648,5.691128,0.939805,27.082588,0.088634,0.745319,1.0,0.0,512.0,512.0,1.0,434.832031,1.698563
dataset\real_512\000000453166.png,0,6.583869,0.256592,0.135629,1.287019,2.286126,815.884585,43.219157,8660.718089,0.048122,0.028111,3.327847,0.005358,7.993498,0.935923,0.047201,0.016876,0.000992,0.968516,0.003508,6.662706,0.759206,0.87764,0.117231,4.00113,0.032374,0.001904,0.428191,5.016786,0.616066,63.488559,0.160173,0.665058,1.0,0.0,512.0,512.0,1.0,403.094727,1.574589
dataset\real_512\000000453341.png,0,7.578209,0.535528,0.23769,0.5219,-0.916734,1045.740633,76.220686,11531.773893,0.115314,0.01104,3.348371,0.001767,7.993586,0.974866,0.019579,0.005555,0.00023,1.017429,0.02031,6.828933,1.191406,0.811031,0.048578,5.156964,0.038206,0.00147,0.155623,6.905295,0.962274,24.694666,0.038986,0.867134,1.0,0.0,512.0,512.0,1.0,521.741211,2.038052
dataset\real_512\000000453584.png,0,7.652665,0.50244,0.223199,0.102319,-0.854263,2180.992962,90.068644,15882.495999,0.114941,0.019282,2.933412,0.003758,7.993919,0.960482,0.027963,0.011555,0.001001,0.976936,0.023272,6.659614,0.931311,0.845358,0.055601,5.487733,0.052029,0.002651,0.126125,6.191428,0.91523,36.291746,0.041758,0.813999,1.0,0.0,512.0,512.0,1.0,468.454102,1.829899
dataset\real_512\000000453302.png,0,7.793892,0.534083,0.259057,-0.224376,-0.893405,641.489192,48.595858,9666.004392,0.063271,0.007933,4.002036,0.000543,7.993811,0.98365,0.01218,0.00417,0.000107,0.996829,0.033801,5.83263,0.570037,0.894451,0.051998,3.893919,0.031948,0.001497,0.252287,5.571993,0.954017,33.53796,0.08634,0.612103,1.0,0.0,512.0,512.0,1.0,328.686523,1.283932
dataset\real_512\000000453634.png,0,7.290372,0.430526,0.162516,0.414687,0.014072,569.414651,36.528705,3742.591884,0.058495,0.006496,3.068248,0.001416,7.99363,0.987656,0.008085,0.004259,0.000369,0.994014,0.005472,6.712284,0.334773,0.896122,0.096204,4.142238,0.025449,0.001072,0.626824,3.238516,0.95275,40.117802,0.319928,0.737682,1.0,0.0,512.0,512.0,1.0,416.302734,1.626183
dataset\real_512\000000453841.png,0,6.55792,0.313024,0.333122,0.539656,-1.584829,470.172432,41.694406,11343.946704,0.037376,0.014436,4.399048,0.000407,7.993533,0.964758,0.029036,0.006206,0.000144,1.021459,0.086385,5.554593,0.722978,0.926125,0.206014,3.35023,0.02932,0.001493,0.349396,6.660136,0.960879,33.332977,0.029447,0.494419,1.0,0.0,512.0,512.0,1.0,278.194336,1.086697
dataset\real_512\000000453708.png,0,7.050169,0.231183,0.246893,1.787303,2.525505,157.554181,48.8045,5341.249194,0.053421,0.01018,4.212581,0.000678,7.989118,0.947695,0.048084,0.004221,0.000125,1.012407,0.022038,6.249022,0.757843,0.841195,0.112433,4.150362,0.016846,0.000352,0.418914,5.738861,0.952035,32.232918,0.088581,0.741146,1.0,0.0,512.0,512.0,1.0,403.587891,1.576515
dataset\real_512\000000453722.png,0,7.726273,0.487219,0.239379,0.416774,-0.577597,533.148299,63.657888,6939.845384,0.101593,0.007844,3.850772,0.000648,7.993745,0.980431,0.015788,0.00378,0.000106,0.983639,0.027889,6.458658,0.671124,0.87376,0.050678,5.101326,0.029131,0.001096,0.221968,6.494863,0.943807,32.137688,0.068887,0.799477,1.0,0.0,512.0,512.0,1.0,465.381836,1.817898
dataset\real_512\000000453860.png,0,6.215715,0.482756,0.398612,0.25272,-1.714433,1375.639561,59.028246,10802.113839,0.057743,0.008913,3.270625,0.001268,7.993783,0.983427,0.01113,0.005443,5e-06,1.00102,0.12192,5.354062,0.946017,0.888009,0.151141,4.404725,0.039743,0.002214,0.014129,1.23112,0.999962,1.216577,0.001109,0.548729,1.0,0.0,512.0,512.0,1.0,220.097656,0.859756
dataset\real_512\000000453981.png,0,7.691105,0.435961,0.250855,0.016827,-1.378851,990.83609,96.315713,7811.356082,0.198326,0.016886,3.727675,0.001422,7.992784,0.969217,0.022329,0.008454,0.000218,0.994971,0.030324,6.613912,1.028906,0.741492,0.040648,5.885365,0.038931,0.001252,0.31678,6.217066,0.891019,51.433122,0.211208,0.885616,1.0,0.0,512.0,512.0,1.0,514.563477,2.010014
dataset\real_512\000000454067.png,0,7.570404,0.451298,0.236821,0.116035,-0.864628,832.599565,68.09488,11190.780455,0.088665,0.013155,3.861184,0.001359,7.993382,0.968809,0.024389,0.006802,0.000126,0.994532,0.013792,6.72025,0.789874,0.842385,0.065403,4.877799,0.035655,0.001575,0.231476,6.497071,0.901047,40.244916,0.081966,0.834682,1.0,0.0,512.0,512.0,1.0,461.311523,1.801998
dataset\real_512\000000454404.png,0,6.940605,0.243264,0.194577,0.568233,-0.21292,166.604812,34.94565,3070.72428,0.027637,0.006226,3.422357,0.001181,7.993707,0.970898,0.02635,0.002753,8.4e-05,1.021135,0.013042,6.344575,0.458165,0.881504,0.103793,4.039238,0.014087,0.000335,0.68261,5.04568,0.743676,96.487442,0.350217,0.707283,1.0,0.0,512.0,512.0,1.0,393.3125,1.536377
dataset\real_512\000000454750.png,0,6.900588,0.467245,0.353524,0.30584,-1.289959,1220.634649,84.887274,14296.491163,0.125301,0.012128,3.562953,0.001756,7.993398,0.959219,0.034638,0.006143,0.000867,1.002389,0.053077,6.085062,2.09303,0.755195,0.086775,5.16018,0.039977,0.001559,0.194447,5.57469,0.986668,21.653781,0.039774,0.733459,1.0,0.0,512.0,512.0,1.0,420.563477,1.642826
dataset\real_512\000000454661.png,0,7.284761,0.254727,0.193259,0.866756,-0.180876,241.482913,48.308168,5572.638315,0.053715,0.012609,4.103764,0.000917,7.991316,0.953976,0.040863,0.005161,0.000102,1.022072,0.013111,6.029342,0.559988,0.872366,0.081869,4.149188,0.020529,0.000594,0.283313,6.419741,0.87992,35.063848,0.025586,0.659336,1.0,0.0,512.0,512.0,1.0,369.644531,1.443924
